Timestamp (ms),Humidity (%),Temperature (°F),Temperature (°C)
8808000,44.42,77.82,25.46
8810000,43.82,77.2,25.11
8812000,46.58,77.92,25.51
8814000,45.01,75.91,24.39
8816000,46.09,77.22,25.12
8818000,43.17,76.24,24.58
8820000,43.6,78.8,26.00
8822000,45.24,79.14,26.19
8824000,44.38,77.97,25.54
8826000,43.72,75.55,24.19
8828000,46.41,77.01,25.01
8830000,42.64,76.62,24.79
8832000,46.25,74.99,23.88
8834000,44.08,76.22,24.57
8836000,42.54,77.57,25.32
8838000,44.78,77.08,25.04
8840000,44,76.83,24.91
8842000,44.65,76.88,24.93
8844000,47.77,75.87,24.37
8846000,44.33,78.06,25.59
8848000,44.66,77.11,25.06
8850000,46.27,77.1,25.06
8852000,44.5,77.05,25.03
8854000,43.91,76.92,24.96
8856000,44,77.53,25.29
8858000,46.67,76.96,24.98
8860000,46.81,75.11,23.95
8862000,43.71,77.63,25.35
8864000,48.09,76.81,24.89
8866000,44.15,76.83,24.91
8868000,43.99,76.6,24.78
8870000,44.08,77.39,25.22
8872000,43.7,76.77,24.87
8874000,45.33,76.24,24.58
8876000,45.62,78.07,25.59
8878000,47.27,76.79,24.88
8880000,47.67,75.95,24.42
8882000,47.33,79.12,26.18
8884000,46.07,75.26,24.03
8886000,45.89,77.51,25.28
8888000,45.27,77,25.00
8890000,46.73,77.12,25.07
8892000,47.91,76.71,24.84
8894000,43.13,76.65,24.81
8896000,44.88,76.24,24.58
8898000,46.4,77.81,25.45
8900000,44.54,75.4,24.11
8902000,45.12,75.58,24.21
8904000,43.89,76.94,24.97
8906000,43.22,75.63,24.24
8908000,45.16,77.64,25.36
8910000,45.85,76.2,24.56
8912000,44.42,75.83,24.35
8914000,45.26,79.26,26.26
8916000,47.41,77.89,25.49
8918000,46.23,75.55,24.19
8920000,42.81,77.02,25.01
8922000,43.89,76.21,24.56
8924000,44.88,77.29,25.16
8926000,44.56,77.03,25.02
8928000,46.52,77.31,25.17
8930000,42.13,76.83,24.91
8932000,44.74,76.88,24.93
8934000,46.52,77.61,25.34
8936000,44.29,78.25,25.69
8938000,42.58,76.16,24.53
8940000,47.83,78.08,25.60
8942000,44.42,77.13,25.07
8944000,44.12,76.5,24.72
8946000,43.13,75.77,24.32
8948000,44.97,77.67,25.37
8950000,44.45,77.7,25.39
8952000,48.66,77.37,25.21
8954000,44.34,77.4,25.22
8956000,45.33,76.2,24.56
8958000,44.96,76.28,24.60
8960000,43.44,76.72,24.84
8962000,45.73,77.61,25.34
8964000,44.53,77.57,25.32
8966000,45.22,77.12,25.07
8968000,43.77,77.34,25.19
8970000,43.61,76.07,24.48
8972000,43.8,77.14,25.08
8974000,45.41,77.26,25.14
8976000,45.45,77.8,25.44
8978000,43.9,78.05,25.58
8980000,47.03,77.56,25.31
8982000,46.08,77.75,25.42
8984000,44.9,76.16,24.53
8986000,44,76.1,24.50
8988000,40,76.54,24.74
8990000,46.48,77.79,25.44
8992000,47.04,75.78,24.32
8994000,45.17,76.15,24.53
8996000,43.51,75.95,24.42
8998000,44.05,78.15,25.64
9000000,45.86,78.51,25.84
9002000,45.28,77.5,25.28
9004000,47.5,78.28,25.71
9006000,45,77.94,25.52
9008000,41.37,77.15,25.08
9010000,45.66,75.49,24.16
9012000,44.98,76.34,24.63
9014000,46.52,76.65,24.81
9016000,46.15,77.12,25.07
9018000,45.26,77.32,25.18
9020000,43.88,75.91,24.39
9022000,45.3,77.36,25.20
9024000,46.6,76.44,24.69
9026000,46.89,76.16,24.53
9028000,45.22,76.85,24.92
9030000,42.93,78.18,25.66
9032000,45.4,77.82,25.46
9034000,45.19,75.65,24.25
9036000,45.64,76.92,24.96
9038000,46.44,76.03,24.46
9040000,45.74,77.93,25.52
9042000,46.15,77.94,25.52
9044000,45.13,78.29,25.72
9046000,45.81,75.98,24.43
9048000,46.83,78.1,25.61
9050000,44.33,77.84,25.47
9052000,44.11,76.26,24.59
9054000,45.28,77.03,25.02
9056000,44.26,78.22,25.68
9058000,45.57,77.79,25.44
9060000,47.71,76.6,24.78
9062000,45.59,77.47,25.26
9064000,44.84,77.1,25.06
9066000,42.98,75.91,24.39
9068000,44.28,76.49,24.72
9070000,43.36,76.64,24.80
9072000,45.59,76.44,24.69
9074000,46.81,75.95,24.42
9076000,45.85,77.15,25.08
9078000,44.32,77.04,25.02
9080000,45.88,76.11,24.51
9082000,43.6,78.53,25.85
9084000,44.9,76.91,24.95
9086000,44.41,77.32,25.18
9088000,45.25,77.88,25.49
9090000,45.47,76.94,24.97
9092000,45.56,76.97,24.98
9094000,45.75,77.46,25.26
9096000,43.54,78.98,26.10
9098000,47.94,76.59,24.77
9100000,44.47,76.74,24.86
9102000,45.44,76.51,24.73
9104000,41.98,76.31,24.62
9106000,44.03,78.13,25.63
9108000,44.18,76.29,24.61
9110000,44.15,76.4,24.67
9112000,43.44,77.69,25.38
9114000,43.62,78.58,25.88
9116000,44.57,76.63,24.79
9118000,46.09,77.16,25.09
9120000,44.51,77.19,25.11
9122000,42.77,75.88,24.38
9124000,45.44,76.97,24.98
9126000,44.87,76.94,24.97
9128000,47.43,79.44,26.36
9130000,46.27,77.59,25.33
9132000,44.82,77.85,25.47
9134000,44.91,77.6,25.33
9136000,43.42,78.71,25.95
9138000,46.99,75.68,24.27
9140000,45.41,76.12,24.51
9142000,45.78,77.7,25.39
9144000,44.49,76.72,24.84
9146000,44.35,76.76,24.87
9148000,43.57,75.53,24.18
9150000,44.98,76.41,24.67
9152000,44.34,75.9,24.39
9154000,43.64,77.31,25.17
9156000,45.83,76.25,24.58
9158000,45.33,77.53,25.29
9160000,49.26,76.2,24.56
9162000,46.22,76.9,24.94
9164000,45.72,75.56,24.20
9166000,46.26,77.68,25.38
9168000,45.55,77.29,25.16
9170000,44.21,77.07,25.04
9172000,46.46,78.24,25.69
9174000,47.39,77.59,25.33
9176000,44.96,77.89,25.49
9178000,47,77.62,25.34
9180000,45.28,76.78,24.88
9182000,42.93,78.45,25.81
9184000,46.41,78.06,25.59
9186000,45.83,76.31,24.62
9188000,45.44,77.8,25.44
9190000,43.15,79.59,26.44
9192000,44.98,77.39,25.22
9194000,46.3,75.34,24.08
9196000,46.33,76.76,24.87
9198000,44.93,77.92,25.51
9200000,44.43,75.68,24.27
9202000,46.47,77.2,25.11
9204000,44.69,76.71,24.84
9206000,41.77,75.98,24.43
9208000,44.04,76.16,24.53
9210000,45.27,76.62,24.79
9212000,45.04,75.33,24.07
9214000,43.86,77.99,25.55
9216000,44.73,77.95,25.53
9218000,44.44,76.47,24.71
9220000,44.82,75.99,24.44
9222000,44.86,76.75,24.86
9224000,44.13,79.51,26.39
9226000,43.82,77.38,25.21
9228000,44.76,76.84,24.91
9230000,42.68,78.48,25.82
9232000,43.59,77.23,25.13
9234000,44.17,77.44,25.24
9236000,41.63,77.16,25.09
9238000,43.56,77.04,25.02
9240000,46.76,76.98,24.99
9242000,46.33,76.99,24.99
9244000,48.14,76.31,24.62
9246000,42.85,77.8,25.44
9248000,43.27,76.07,24.48
9250000,45.47,76.51,24.73
9252000,47.97,78.26,25.70
9254000,43.13,77.89,25.49
9256000,41.99,76.59,24.77
9258000,42.9,77.62,25.34
9260000,45.15,76.85,24.92
9262000,42.55,75.88,24.38
9264000,44.78,76.77,24.87
9266000,43.4,76.16,24.53
9268000,44.14,78.21,25.67
9270000,46.11,77.02,25.01
9272000,45.31,76.2,24.56
9274000,44.89,78.84,26.02
9276000,45.2,77.18,25.10
9278000,42.38,75.89,24.38
9280000,44.53,77.01,25.01
9282000,44.14,78.66,25.92
9284000,48.73,77.29,25.16
9286000,45.7,75.58,24.21
9288000,45.81,76.16,24.53
9290000,46,77.21,25.12
9292000,45.05,77,25.00
9294000,46.24,75.99,24.44
9296000,45.7,76.77,24.87
9298000,43.99,75.73,24.29
9300000,48.77,77.59,25.33
9302000,45.84,76.88,24.93
9304000,44.59,77.97,25.54
9306000,43.66,77.47,25.26
9308000,43.96,76.37,24.65
9310000,42.25,75.6,24.22
9312000,44.25,75.37,24.09
9314000,45.09,77.51,25.28
9316000,44.25,77.4,25.22
9318000,47.15,77.75,25.42
9320000,47.28,77.86,25.48
9322000,45.95,78.18,25.66
9324000,43.08,77.96,25.53
9326000,48.26,76.92,24.96
9328000,45.6,78.24,25.69
9330000,45.75,77.96,25.53
9332000,43.12,76.69,24.83
9334000,46,77.78,25.43
9336000,47.35,76.6,24.78
9338000,46.93,76.89,24.94
9340000,42.18,76.53,24.74
9342000,45.48,77.11,25.06
9344000,43.79,79,26.11
9346000,45.78,75.95,24.42
9348000,46.77,76.53,24.74
9350000,44.93,76.78,24.88
9352000,44.11,77.8,25.44
9354000,46.03,75.78,24.32
9356000,42.69,77.68,25.38
9358000,44.46,76.98,24.99
9360000,44.06,76.39,24.66
9362000,45.42,77.52,25.29
9364000,46.05,77,25.00
9366000,43.31,76.52,24.73
9368000,43.53,76.99,24.99
9370000,46.31,77.34,25.19
9372000,44.51,76.22,24.57
9374000,43.65,76.46,24.70
9376000,46.02,76.37,24.65
9378000,44.41,75.99,24.44
9380000,42.99,77.71,25.39
9382000,43.05,77.68,25.38
9384000,46.89,77.24,25.13
9386000,43.6,78.07,25.59
9388000,43.94,76.5,24.72
9390000,44.03,77.4,25.22
9392000,43.43,76.18,24.54
9394000,45.35,77.44,25.24
9396000,44.63,77.33,25.18
9398000,47.58,77.05,25.03
9400000,43.53,77.48,25.27
9402000,45.06,77.08,25.04
9404000,44.76,75.96,24.42
9406000,44.88,75.44,24.13
9408000,47.74,76.84,24.91
9410000,44.21,76.56,24.76
9412000,48.28,76.63,24.79
9414000,45.65,76.98,24.99
9416000,46.08,78.02,25.57
9418000,46.81,77.63,25.35
9420000,43.96,77.12,25.07
9422000,45.04,76.98,24.99
9424000,45.67,75.59,24.22
9426000,44.8,76.47,24.71
9428000,47.03,78.09,25.61
9430000,45.82,77.81,25.45
9432000,45.7,76.47,24.71
9434000,44.19,77.53,25.29
9436000,43.72,77.56,25.31
9438000,45.22,77.22,25.12
9440000,42.74,77.97,25.54
9442000,46.98,75.23,24.02
9444000,46.85,76.3,24.61
9446000,47.24,76.48,24.71
9448000,47.24,77.11,25.06
9450000,47.7,78.76,25.98
9452000,43.72,75.58,24.21
9454000,43.32,75.59,24.22
9456000,46.7,77.01,25.01
9458000,44.73,75.95,24.42
9460000,46.77,77.25,25.14
9462000,46.88,75.11,23.95
9464000,45.07,77.09,25.05
9466000,44.18,76.67,24.82
9468000,43.3,74.92,23.84
9470000,43.45,76.79,24.88
9472000,45.46,77.9,25.50
9474000,44.37,77.37,25.21
9476000,45.28,76.03,24.46
9478000,46.32,77.24,25.13
9480000,42.94,77.03,25.02
9482000,43.75,78.32,25.73
9484000,42.71,76.6,24.78
9486000,46.04,76.12,24.51
9488000,46.2,77.93,25.52
9490000,44.51,76.8,24.89
9492000,45.71,77.84,25.47
9494000,44.92,78.66,25.92
9496000,46.43,76.53,24.74
9498000,46.48,78.18,25.66
9500000,45.74,76.34,24.63
9502000,46.24,77.41,25.23
9504000,44.99,76.67,24.82
9506000,45.69,77.77,25.43
9508000,45.48,76.57,24.76
9510000,44.07,76.01,24.45
9512000,42.82,76.74,24.86
9514000,46.65,75.93,24.41
9516000,46.13,77.02,25.01
9518000,45.93,78.6,25.89
9520000,44.66,75.91,24.39
9522000,45.52,76.7,24.83
9524000,44.76,76.24,24.58
9526000,47.76,76.71,24.84
9528000,47.69,76.89,24.94
9530000,44.03,77.13,25.07
9532000,43.43,75.9,24.39
9534000,44.79,76.91,24.95
9536000,43.62,77.52,25.29
9538000,45.44,77.15,25.08
9540000,48.31,75.75,24.31
9542000,46.19,77.53,25.29
9544000,44.35,78.66,25.92
9546000,44.19,76.61,24.78
9548000,42.64,77.49,25.27
9550000,44.05,76.87,24.93
9552000,46.51,76.87,24.93
9554000,46.28,77.49,25.27
9556000,47.36,78.93,26.07
9558000,45.7,78.1,25.61
9560000,40.19,76.35,24.64
9562000,44.5,77.83,25.46
9564000,47.1,76.91,24.95
9566000,46.78,75.4,24.11
9568000,43.13,77.94,25.52
9570000,46.36,77.91,25.51
9572000,43.82,76.59,24.77
9574000,48.42,78.27,25.71
9576000,47.65,75.38,24.10
9578000,44.32,76.39,24.66
9580000,45.92,76.97,24.98
9582000,45.32,76.61,24.78
9584000,45.2,76.59,24.77
9586000,44.15,77.36,25.20
9588000,45.13,76.84,24.91
9590000,46.51,76.82,24.90
9592000,47.18,76.33,24.63
9594000,44.09,76.18,24.54
9596000,45.75,75.51,24.17
9598000,44.74,77.2,25.11
9600000,44.17,77.16,25.09
9602000,47.26,77.64,25.36
9604000,45.13,75.38,24.10
9606000,46.04,80.71,27.06
9608000,42.33,76.21,24.56
9610000,41.86,76.71,24.84
9612000,44.39,77.16,25.09
9614000,46.04,76.84,24.91
9616000,43.63,75.74,24.30
9618000,43.86,77.62,25.34
9620000,47.98,77.32,25.18
9622000,42.99,77.52,25.29
9624000,43.92,77.97,25.54
9626000,46.1,76.15,24.53
9628000,47.15,77.57,25.32
9630000,43.33,77.58,25.32
9632000,42.57,77.54,25.30
9634000,44.27,78.06,25.59
9636000,45.25,78.96,26.09
9638000,44.45,76.79,24.88
9640000,44.75,77.92,25.51
9642000,43.45,76.71,24.84
9644000,45.64,77.53,25.29
9646000,47.44,75.26,24.03
9648000,46.11,76,24.44
9650000,45.33,77.48,25.27
9652000,45.63,79.26,26.26
9654000,43.14,77.48,25.27
9656000,44.13,77.94,25.52
9658000,43.4,77.07,25.04
9660000,44.83,76.58,24.77
9662000,45.48,76.86,24.92
9664000,44.89,76.75,24.86
9666000,43.4,76.09,24.49
9668000,47.37,79.07,26.15
9670000,44.81,76.63,24.79
9672000,45.69,76.74,24.86
9674000,43.54,78.39,25.77
9676000,45.55,76.39,24.66
9678000,46.48,76.86,24.92
9680000,45.32,78.1,25.61
9682000,45.61,77.01,25.01
9684000,45.45,76.12,24.51
9686000,44.8,77.43,25.24
9688000,44.36,75.88,24.38
9690000,45.74,75.28,24.04
9692000,43.26,77.5,25.28
9694000,46,77.07,25.04
9696000,43.86,74.11,23.39
9698000,45.05,77.44,25.24
9700000,46.47,75.47,24.15
9702000,47.15,75.66,24.26
9704000,44.26,76.75,24.86
9706000,42.79,75.7,24.28
9708000,45.51,78.14,25.63
9710000,40.8,77.74,25.41
9712000,44.9,77.44,25.24
9714000,44.78,75.02,23.90
9716000,44.49,76.86,24.92
9718000,45.27,77.1,25.06
9720000,45.73,77.8,25.44
9722000,41.86,77.05,25.03
9724000,46.33,76.64,24.80
9726000,46.18,76.79,24.88
9728000,43.17,75.66,24.26
9730000,41.51,78.44,25.80
9732000,43.96,77.34,25.19
9734000,43.6,78.4,25.78
9736000,44.77,77.45,25.25
9738000,43.18,78.02,25.57
9740000,46.1,77.58,25.32
9742000,46.68,77.49,25.27
9744000,45.52,76.51,24.73
9746000,44.06,76.36,24.64
9748000,43.43,78.18,25.66
9750000,44.4,78.15,25.64
9752000,47.21,77.22,25.12
9754000,42.53,76.8,24.89
9756000,45.24,76.96,24.98
9758000,48.2,76.82,24.90
9760000,46.79,76.4,24.67
9762000,44.84,77.02,25.01
9764000,45.11,78.56,25.87
9766000,43.4,76.09,24.49
9768000,48.24,77.01,25.01
9770000,43.37,75.85,24.36
9772000,47.78,76.17,24.54
9774000,45.48,78.17,25.65
9776000,45.5,77.27,25.15
9778000,43.94,76.09,24.49
9780000,46.1,78.26,25.70
9782000,42.28,78.26,25.70
9784000,44.8,77.45,25.25
9786000,48.12,76.35,24.64
9788000,42.98,76.84,24.91
9790000,43.85,77.98,25.54
9792000,42.78,76.53,24.74
9794000,46.77,78.75,25.97
9796000,42.68,77.02,25.01
9798000,45.55,77.27,25.15
9800000,45.33,76.4,24.67
9802000,45.14,76.39,24.66
9804000,43.01,77.48,25.27
9806000,44.93,77.56,25.31
9808000,42.39,76.71,24.84
9810000,45.92,77.9,25.50
9812000,47.2,75.63,24.24
9814000,43.23,77.12,25.07
9816000,43.22,78.06,25.59
9818000,43.38,76.67,24.82
9820000,42.64,78.01,25.56
9822000,46.91,77.75,25.42
9824000,47.23,77.1,25.06
9826000,44.14,76.52,24.73
9828000,44.82,76.46,24.70
9830000,45.56,77.29,25.16
9832000,47.97,76.17,24.54
9834000,45.66,75.48,24.16
9836000,44.73,76.57,24.76
9838000,45.23,75.3,24.06
9840000,44.77,78.05,25.58
9842000,45.92,78.12,25.62
9844000,45.4,76.27,24.59
9846000,43.38,78.95,26.08
9848000,44.3,75.95,24.42
9850000,44.8,75.7,24.28
9852000,46.8,77.77,25.43
9854000,43.01,76.34,24.63
9856000,45.4,75.55,24.19
9858000,48.54,77.23,25.13
9860000,45.43,76.8,24.89
9862000,45.08,76.89,24.94
9864000,45.41,76.33,24.63
9866000,47.34,76.78,24.88
9868000,44,77.01,25.01
9870000,45.85,76.07,24.48
9872000,41.93,77.66,25.37
9874000,45.84,76.83,24.91
9876000,45.88,77.11,25.06
9878000,47.15,76.91,24.95
9880000,45.03,76.07,24.48
9882000,46.71,75.16,23.98
9884000,44.7,75.79,24.33
9886000,43.95,75.97,24.43
9888000,44.69,76.57,24.76
9890000,43.04,77.5,25.28
9892000,47.4,77.26,25.14
9894000,45.65,77.81,25.45
9896000,43.86,77.45,25.25
9898000,43.44,76.22,24.57
9900000,44.2,77.28,25.16
9902000,43.81,77.6,25.33
9904000,45.76,76.48,24.71
9906000,44.7,76.21,24.56
9908000,45.42,78.35,25.75
9910000,42.57,77.63,25.35
9912000,43.69,76.26,24.59
9914000,44.67,76.1,24.50
9916000,44.58,76.2,24.56
9918000,42.97,76.77,24.87
9920000,44.45,77.04,25.02
9922000,45.06,77.68,25.38
9924000,46.57,75.79,24.33
9926000,43.09,78.44,25.80
9928000,45.86,77.77,25.43
9930000,46.61,77.44,25.24
9932000,47.67,76.14,24.52
9934000,43.74,76.28,24.60
9936000,43.47,76.24,24.58
9938000,44.52,76.52,24.73
9940000,46.01,78.05,25.58
9942000,48.33,76.92,24.96
9944000,46.21,77.85,25.47
9946000,48.44,76.87,24.93
9948000,43.05,77.04,25.02
9950000,44.2,77.34,25.19
9952000,45.62,75.67,24.26
9954000,45.16,78.16,25.64
9956000,45.24,76.58,24.77
9958000,44.43,76.33,24.63
9960000,45.32,77.95,25.53
9962000,46.12,76.88,24.93
9964000,47.24,75.56,24.20
9966000,43.95,75.19,23.99
9968000,43.6,77.48,25.27
9970000,44.56,78.32,25.73
9972000,44.59,78.22,25.68
9974000,48.18,76.63,24.79
9976000,45.39,76.36,24.64
9978000,46.4,76.99,24.99
9980000,44.22,76.41,24.67
9982000,45.45,76.97,24.98
9984000,44.84,76.36,24.64
9986000,42.99,75.53,24.18
9988000,48.36,78.08,25.60
9990000,47.09,74.74,23.74
9992000,42.56,77.54,25.30
9994000,43.9,77.75,25.42
9996000,43.11,76.52,24.73
9998000,47.77,78.45,25.81
10000000,40.44,77.93,25.52
10002000,44.09,76.99,24.99
10004000,42.18,77.14,25.08
10006000,45.52,76.6,24.78
10008000,46.09,78,25.56
10010000,45.44,78.81,26.01
10012000,43.89,77.34,25.19
10014000,44.8,77.12,25.07
10016000,45.87,77.06,25.03
10018000,44.18,77.58,25.32
10020000,43.48,77.81,25.45
10022000,45.98,76.62,24.79
10024000,44.62,76.96,24.98
10026000,45.38,76.97,24.98
10028000,44.34,76.8,24.89
10030000,46.04,77.53,25.29
10032000,45.38,77.08,25.04
10034000,46.35,77.02,25.01
10036000,45.25,75.81,24.34
10038000,44.09,77.62,25.34
10040000,45.92,77.08,25.04
10042000,43.81,77.61,25.34
10044000,46.79,75.53,24.18
10046000,43.54,76.58,24.77
10048000,44.4,78.1,25.61
10050000,46.71,76.22,24.57
10052000,45.2,77.54,25.30
10054000,45.22,76.87,24.93
10056000,46.53,75.88,24.38
10058000,46.49,77.28,25.16
10060000,43.94,76.9,24.94
10062000,47.55,77.54,25.30
10064000,48.02,77.88,25.49
10066000,46.02,76.91,24.95
10068000,44.2,77.62,25.34
10070000,42.45,76.62,24.79
10072000,44.75,76.73,24.85
10074000,45.12,78.12,25.62
10076000,45.79,77.22,25.12
10078000,43.46,77.4,25.22
10080000,42.92,77.29,25.16
10082000,42.81,77.55,25.31
10084000,45.58,76.94,24.97
10086000,42.26,76.44,24.69
10088000,45.8,77.16,25.09
10090000,46.54,75.97,24.43
10092000,44.32,76.73,24.85
10094000,43.37,76.64,24.80
10096000,46.51,77.72,25.40
10098000,44.66,75.55,24.19
10100000,44.22,75.78,24.32
10102000,45.59,79.06,26.14
10104000,45.89,75.8,24.33
10106000,43.77,78.49,25.83
10108000,46.14,77.56,25.31
10110000,43.71,77.01,25.01
10112000,44,77.65,25.36
10114000,44.35,77.56,25.31
10116000,44.35,78.02,25.57
10118000,44.43,77.45,25.25
10120000,44.98,77.27,25.15
10122000,45.74,76.47,24.71
10124000,45.5,77.04,25.02
10126000,46.24,75.46,24.14
10128000,45.78,76.74,24.86
10130000,47.67,78.27,25.71
10132000,46.24,76.76,24.87
10134000,45.5,76.68,24.82
10136000,42.82,76.41,24.67
10138000,43.42,76.94,24.97
10140000,43.69,78.55,25.86
10142000,44.7,76.31,24.62
10144000,44,76.44,24.69
10146000,41.94,78.52,25.84
10148000,47.02,77.66,25.37
10150000,42.59,77.06,25.03
10152000,45.41,77.62,25.34
10154000,44.89,76.75,24.86
10156000,43.82,78.02,25.57
10158000,45.37,77.02,25.01
10160000,46.83,77.62,25.34
10162000,44.76,77.62,25.34
10164000,45.1,76.51,24.73
10166000,44.34,76.74,24.86
10168000,42.75,78.36,25.76
10170000,47.27,77.19,25.11
10172000,45.31,77.07,25.04
10174000,44.88,75.72,24.29
10176000,44.44,77.89,25.49
10178000,46.42,77.49,25.27
10180000,45.37,77.32,25.18
10182000,46.78,76.71,24.84
10184000,45.08,77.05,25.03
10186000,43.71,76.2,24.56
10188000,44.68,78.16,25.64
10190000,43.76,78.02,25.57
10192000,42.39,79.67,26.48
10194000,45.01,77.77,25.43
10196000,46.52,75.96,24.42
10198000,46.86,75.59,24.22
10200000,46.36,77.71,25.39
10202000,42.8,76.08,24.49
10204000,45.93,80.21,26.78
10206000,46.07,76.46,24.70
10208000,43.6,77.13,25.07
10210000,44.13,76.7,24.83
10212000,46.04,77.33,25.18
10214000,45.61,77.56,25.31
10216000,44.93,74.85,23.81
10218000,47.15,76.62,24.79
10220000,45.02,77.14,25.08
10222000,47.33,77.07,25.04
10224000,45.11,77.34,25.19
10226000,47.37,76.11,24.51
10228000,48.4,77.12,25.07
10230000,44.56,77.38,25.21
10232000,47.05,77.49,25.27
10234000,48.89,75.92,24.40
10236000,45.57,78.98,26.10
10238000,46.86,76.18,24.54
10240000,45.8,76.74,24.86
10242000,47.36,78.29,25.72
10244000,45.55,76.8,24.89
10246000,44.58,76.37,24.65
10248000,46.51,77.17,25.09
10250000,44.59,76.55,24.75
10252000,47.84,76.89,24.94
10254000,45.97,76.91,24.95
10256000,47.42,75.31,24.06
10258000,45.45,74.86,23.81
10260000,43.32,77.59,25.33
10262000,46.41,77.28,25.16
10264000,44.68,75.93,24.41
10266000,47.14,75.79,24.33
10268000,45.58,76.46,24.70
10270000,42.88,77.21,25.12
10272000,44.24,77.39,25.22
10274000,43.36,77.55,25.31
10276000,44.82,77.21,25.12
10278000,46.86,76.88,24.93
10280000,44.99,76.32,24.62
10282000,43.32,77.45,25.25
10284000,45.96,76.96,24.98
10286000,43.87,76.62,24.79
10288000,43.79,76.88,24.93
10290000,47.33,76.24,24.58
10292000,46.86,77.77,25.43
10294000,43.22,78.63,25.91
10296000,44.85,76.65,24.81
10298000,46.91,76.74,24.86
10300000,46.62,77.35,25.19
10302000,42.51,75.33,24.07
10304000,47.13,77.4,25.22
10306000,47.29,77.02,25.01
10308000,46.19,76.87,24.93
10310000,42.82,77.38,25.21
10312000,46.4,76.66,24.81
10314000,44.29,77.04,25.02
10316000,41.68,77.46,25.26
10318000,45.63,76.76,24.87
10320000,43.46,76.3,24.61
10322000,44.75,77.62,25.34
10324000,42.68,76.7,24.83
10326000,44.79,75.18,23.99
10328000,43.45,77.5,25.28
10330000,41.82,78.46,25.81
10332000,43.99,75.68,24.27
10334000,47.08,77.75,25.42
10336000,46.23,76.66,24.81
10338000,45.12,77.28,25.16
10340000,46.76,78.92,26.07
10342000,44.14,78.7,25.94
10344000,45.48,76.17,24.54
10346000,44.98,77.8,25.44
10348000,45.74,76.17,24.54
10350000,45.18,76.98,24.99
10352000,46.06,77.14,25.08
10354000,47.4,78.79,25.99
10356000,45.52,77.04,25.02
10358000,43.34,77.08,25.04
10360000,44.46,76.89,24.94
10362000,45.57,76.48,24.71
10364000,45.13,76.54,24.74
10366000,43.92,76.33,24.63
10368000,42.42,78.88,26.04
10370000,45.29,78.67,25.93
10372000,45.85,78.03,25.57
10374000,46.56,76.61,24.78
10376000,44.73,77.97,25.54
10378000,47.16,77.76,25.42
10380000,46.76,78.31,25.73
10382000,46.65,77.86,25.48
10384000,42.76,78.65,25.92
10386000,45.2,77.24,25.13
10388000,42.85,77.81,25.45
10390000,43.92,76.34,24.63
10392000,44.12,77.82,25.46
10394000,46.61,75.95,24.42
10396000,45.06,75.92,24.40
10398000,44.53,76.97,24.98
10400000,45.13,77.46,25.26
10402000,44.82,79.75,26.53
10404000,44.17,78.53,25.85
10406000,45.76,76.59,24.77
10408000,45.25,77.87,25.48
10410000,44.54,78.33,25.74
10412000,44.85,77.61,25.34
10414000,47,78.46,25.81
10416000,48.21,76.23,24.57
10418000,46.98,76.67,24.82
10420000,45.36,77.23,25.13
10422000,45.1,76.99,24.99
10424000,46.32,77.78,25.43
10426000,43.98,76.78,24.88
10428000,45.53,74.83,23.79
10430000,45.7,75.42,24.12
10432000,44.48,77.65,25.36
10434000,44.01,78.21,25.67
10436000,43.41,76.39,24.66
10438000,44.47,76.88,24.93
10440000,45.54,76.76,24.87
10442000,44.99,76.26,24.59
10444000,44.77,78.89,26.05
10446000,43.3,76.27,24.59
10448000,47.55,75.7,24.28
10450000,47.99,76.65,24.81
10452000,47.11,77.52,25.29
10454000,44.52,76.97,24.98
10456000,45.53,76.51,24.73
10458000,46.25,76.06,24.48
10460000,44.49,77.17,25.09
10462000,44.07,77.13,25.07
10464000,47.56,76.87,24.93
10466000,46.38,77.78,25.43
10468000,44.86,77.18,25.10
10470000,43.37,76.55,24.75
10472000,44.58,75.01,23.89
10474000,44.77,76.38,24.66
10476000,45.24,76.37,24.65
10478000,44.55,75.71,24.28
10480000,44.39,77.16,25.09
10482000,46.9,80.1,26.72
10484000,45.3,89.93,32.18
10486000,46.98,95.4,35.22
10488000,44.34,90.96,32.76
10490000,42.08,84.53,29.18
10492000,45.05,80.05,26.69
10494000,42.4,76.97,24.98
10496000,46.62,76.4,24.67
10498000,49.56,74.97,23.87
10500000,45.48,77.48,25.27
10502000,45.33,77.07,25.04
10504000,47.19,78.28,25.71
10506000,44.17,77,25.00
10508000,41.89,77.58,25.32
10510000,47.48,76.43,24.68
10512000,45.13,77.69,25.38
10514000,46.49,77.95,25.53
10516000,43.73,76.86,24.92
10518000,44.49,77.38,25.21
10520000,44.84,77.74,25.41
10522000,46.81,76.71,24.84
10524000,43.78,77.06,25.03
10526000,45.7,76.1,24.50
10528000,45.74,75.83,24.35
10530000,44.51,76.06,24.48
10532000,42.69,77.18,25.10
10534000,44.97,77.87,25.48
10536000,40.86,76.43,24.68
10538000,43.73,76.27,24.59
10540000,46.38,75.37,24.09
10542000,44.31,76.48,24.71
10544000,44.86,77.65,25.36
10546000,44.3,74.89,23.83
10548000,42.93,76.38,24.66
10550000,42.96,75.21,24.01
10552000,45.98,76.58,24.77
10554000,46.52,76.06,24.48
10556000,44.25,78.16,25.64
