Timestamp (ms),Humidity (%),Temperature (°F),Temperature (°C)
8780000,72.81,67.23,19.57
8782000,69.6,63.34,17.41
8784000,62.99,67.96,19.98
8786000,56.23,66.02,18.9
8788000,71.45,62.46,16.92
8790000,57.48,60.58,15.88
8792000,55.56,62.28,16.82
8794000,55.82,61.75,16.53
8796000,74.14,59.94,15.52
8798000,71.53,66.81,19.34
8800000,61.33,59.7,15.39
8802000,73.58,66.2,19.0
8804000,73.61,61.63,16.46
8806000,59.51,63.9,17.72
8808000,60.86,64.96,18.31
8810000,69.75,67.01,19.45
8812000,66.52,60.37,15.76
8814000,63.9,65.86,18.81
8816000,55.91,60.8,16.0
8818000,59.82,59.45,15.25
8820000,58.49,64.53,18.07
8822000,74.6,61.2,16.22
8824000,59.58,67.82,19.9
8826000,66.89,64.78,18.21
8828000,65.15,61.68,16.49
8830000,74.45,65.73,18.74
8832000,69.85,64.15,17.86
8834000,74.97,62.1,16.72
8836000,58.18,63.01,17.23
8838000,72.65,67.46,19.7
8840000,73.66,60.35,15.75
8842000,72.48,67.51,19.73
8844000,65.6,65.98,18.88
8846000,59.58,67.87,19.93
8848000,64.91,65.95,18.86
8850000,71.25,66.9,19.39
8852000,65.46,66.36,19.09
8854000,69.24,59.25,15.14
8856000,65.95,59.61,15.34
8858000,68.1,63.41,17.45
8860000,70.93,63.91,17.73
8862000,66.14,64.92,18.29
8864000,64.93,65.23,18.46
8866000,63.98,66.72,19.29
8868000,55.14,66.74,19.3
8870000,70.26,61.14,16.19
8872000,66.2,61.43,16.35
8874000,70.53,63.18,17.32
8876000,71.49,64.69,18.16
8878000,74.23,66.74,19.3
8880000,56.73,67.17,19.54
8882000,68.81,63.84,17.69
8884000,59.98,62.31,16.84
8886000,59.14,65.7,18.72
8888000,57.84,67.77,19.87
8890000,66.85,64.69,18.16
8892000,64.18,66.6,19.22
8894000,59.95,61.47,16.37
8896000,67.41,60.64,15.91
8898000,58.83,62.8,17.11
8900000,64.76,63.43,17.46
8902000,67.35,67.89,19.94
8904000,62.77,65.28,18.49
8906000,68.32,64.96,18.31
8908000,59.84,67.19,19.55
8910000,72.41,59.86,15.48
8912000,61.49,60.8,16.0
8914000,69.64,61.52,16.4
8916000,58.0,67.57,19.76
8918000,70.78,65.62,18.68
8920000,64.61,64.11,17.84
8922000,64.29,63.59,17.55
8924000,55.67,62.64,17.02
8926000,72.32,62.55,16.97
8928000,63.16,65.34,18.52
8930000,63.58,60.93,16.07
8932000,64.22,64.65,18.14
8934000,66.51,65.86,18.81
8936000,59.21,67.68,19.82
8938000,59.1,66.54,19.19
8940000,69.48,63.45,17.47
8942000,63.3,67.82,19.9
8944000,55.95,64.74,18.19
8946000,56.48,63.95,17.75
8948000,66.53,65.21,18.45
8950000,64.32,64.56,18.09
8952000,67.68,60.22,15.68
8954000,72.57,66.24,19.02
8956000,60.1,61.41,16.34
8958000,64.24,65.53,18.63
8960000,65.73,62.6,17.0
8962000,62.01,59.74,15.41
8964000,73.85,59.22,15.12
8966000,71.45,66.16,18.98
8968000,69.59,62.55,16.97
8970000,66.23,67.8,19.89
8972000,68.14,60.03,15.57
8974000,72.98,66.72,19.29
8976000,61.78,60.4,15.78
8978000,64.16,61.18,16.21
8980000,67.19,66.11,18.95
8982000,55.32,65.12,18.4
8984000,69.2,63.9,17.72
8986000,66.76,60.15,15.64
8988000,58.13,64.74,18.19
8990000,74.15,64.83,18.24
8992000,57.62,59.07,15.04
8994000,65.32,60.69,15.94
8996000,68.03,63.95,17.75
8998000,57.22,60.01,15.56
9000000,62.59,67.26,19.59
9002000,72.51,60.98,16.1
9004000,61.73,60.84,16.02
9006000,56.34,64.89,18.27
9008000,70.97,64.74,18.19
9010000,68.11,67.39,19.66
9012000,73.65,63.12,17.29
9014000,73.7,61.83,16.57
9016000,74.29,64.89,18.27
9018000,73.51,59.04,15.02
9020000,57.18,65.79,18.77
9022000,68.76,59.67,15.37
9024000,62.61,65.48,18.6
9026000,66.82,65.82,18.79
9028000,57.11,67.26,19.59
9030000,63.57,65.98,18.88
9032000,58.61,67.84,19.91
9034000,60.59,60.1,15.61
9036000,64.58,62.37,16.87
9038000,69.03,60.26,15.7
9040000,59.59,64.89,18.27
9042000,55.27,61.43,16.35
9044000,73.5,67.35,19.64
9046000,68.9,63.93,17.74
9048000,69.71,64.85,18.25
9050000,56.85,63.12,17.29
9052000,72.52,63.28,17.38
9054000,62.87,67.33,19.63
9056000,59.76,62.71,17.06
9058000,69.65,62.6,17.0
9060000,63.09,65.66,18.7
9062000,63.68,64.87,18.26
9064000,69.52,66.24,19.02
9066000,68.25,65.89,18.83
9068000,61.7,60.06,15.59
9070000,71.49,64.15,17.86
9072000,56.32,67.12,19.51
9074000,55.4,62.04,16.69
9076000,67.75,66.2,19.0
9078000,73.25,63.16,17.31
9080000,66.09,63.46,17.48
9082000,61.79,61.36,16.31
9084000,66.9,66.06,18.92
9086000,66.95,62.02,16.68
9088000,72.72,65.91,18.84
9090000,57.41,61.75,16.53
9092000,74.27,61.57,16.43
9094000,57.61,64.47,18.04
9096000,60.59,61.92,16.62
9098000,73.16,66.63,19.24
9100000,74.59,62.1,16.72
9102000,63.6,63.77,17.65
9104000,69.31,61.79,16.55
9106000,64.44,67.33,19.63
9108000,55.81,62.22,16.79
9110000,71.92,65.03,18.35
9112000,63.73,59.11,15.06
9114000,74.63,67.08,19.49
9116000,69.85,65.44,18.58
9118000,65.49,63.05,17.25
9120000,70.83,60.04,15.58
9122000,70.63,62.94,17.19
9124000,56.01,64.94,18.3
9126000,61.65,67.96,19.98
9128000,68.05,61.88,16.6
9130000,59.44,65.21,18.45
9132000,55.71,64.56,18.09
9134000,65.08,65.64,18.69
9136000,65.35,62.85,17.14
9138000,57.74,63.77,17.65
9140000,70.43,62.67,17.04
9142000,72.43,66.47,19.15
9144000,61.35,62.35,16.86
9146000,58.83,59.41,15.23
9148000,56.16,62.13,16.74
9150000,69.8,62.65,17.03
9152000,57.02,65.41,18.56
9154000,64.21,67.42,19.68
9156000,65.66,67.91,19.95
9158000,69.32,59.7,15.39
9160000,56.45,64.06,17.81
9162000,56.25,64.27,17.93
9164000,62.52,66.34,19.08
9166000,56.72,64.29,17.94
9168000,65.75,64.71,18.17
9170000,71.58,66.38,19.1
9172000,63.75,67.41,19.67
9174000,66.24,59.05,15.03
9176000,65.4,66.0,18.89
9178000,55.12,65.46,18.59
9180000,68.55,60.58,15.88
9182000,59.33,66.72,19.29
9184000,71.28,67.06,19.48
9186000,71.25,60.57,15.87
9188000,58.24,64.15,17.86
9190000,59.73,64.11,17.84
9192000,66.44,65.95,18.86
9194000,55.95,62.55,16.97
9196000,69.23,65.34,18.52
9198000,71.13,59.68,15.38
9200000,68.8,64.11,17.84
9202000,61.22,62.22,16.79
9204000,70.92,67.23,19.57
9206000,72.39,59.13,15.07
9208000,55.94,65.12,18.4
9210000,59.71,64.47,18.04
9212000,61.99,61.09,16.16
9214000,74.71,66.27,19.04
9216000,71.58,63.37,17.43
9218000,72.28,61.54,16.41
9220000,72.24,60.33,15.74
9222000,60.23,62.44,16.91
9224000,55.72,60.98,16.1
9226000,63.28,61.14,16.19
9228000,56.87,61.97,16.65
9230000,72.73,64.51,18.06
9232000,73.6,67.48,19.71
9234000,67.91,63.82,17.68
9236000,71.34,64.31,17.95
9238000,72.81,64.62,18.12
9240000,55.61,62.91,17.17
9242000,63.59,61.05,16.14
9244000,58.16,65.62,18.68
9246000,62.4,64.33,17.96
9248000,57.81,67.51,19.73
9250000,72.14,65.43,18.57
9252000,72.11,60.89,16.05
9254000,68.18,62.92,17.18
9256000,65.96,60.98,16.1
9258000,64.17,65.39,18.55
9260000,68.35,60.1,15.61
9262000,71.08,64.02,17.79
9264000,71.94,64.67,18.15
9266000,66.75,59.85,15.47
9268000,72.05,66.63,19.24
9270000,63.8,67.71,19.84
9272000,56.36,60.39,15.77
9274000,62.19,63.37,17.43
9276000,63.78,65.21,18.45
9278000,60.09,60.19,15.66
9280000,59.56,63.43,17.46
9282000,71.45,66.88,19.38
9284000,57.58,65.1,18.39
9286000,60.54,61.74,16.52
9288000,65.29,59.2,15.11
9290000,57.63,61.59,16.44
9292000,57.51,64.04,17.8
9294000,63.08,59.49,15.27
9296000,57.69,61.79,16.55
9298000,59.05,64.98,18.32
9300000,65.85,65.26,18.48
9302000,56.5,60.22,15.68
9304000,56.95,64.45,18.03
9306000,64.7,61.97,16.65
9308000,67.26,66.76,19.31
9310000,71.81,59.52,15.29
9312000,66.66,63.16,17.31
9314000,66.06,66.0,18.89
9316000,60.55,64.35,17.97
9318000,70.44,62.69,17.05
9320000,65.7,67.57,19.76
9322000,57.02,67.78,19.88
9324000,70.01,66.04,18.91
9326000,57.03,66.9,19.39
9328000,55.67,67.44,19.69
9330000,68.29,67.44,19.69
9332000,56.74,61.03,16.13
9334000,60.95,64.54,18.08
9336000,74.45,60.67,15.93
9338000,69.97,60.76,15.98
9340000,69.27,66.47,19.15
9342000,71.6,60.62,15.9
9344000,67.03,62.8,17.11
9346000,57.09,67.37,19.65
9348000,70.03,60.13,15.63
9350000,73.32,67.6,19.78
9352000,64.88,62.08,16.71
9354000,72.09,63.36,17.42
9356000,61.06,64.53,18.07
9358000,56.85,67.23,19.57
9360000,71.68,61.75,16.53
9362000,72.5,60.76,15.98
9364000,56.72,65.01,18.34
9366000,66.71,59.86,15.48
9368000,62.43,59.29,15.16
9370000,71.2,61.77,16.54
9372000,69.69,62.15,16.75
9374000,58.42,63.68,17.6
9376000,69.88,67.14,19.52
9378000,66.72,63.34,17.41
9380000,60.53,66.06,18.92
9382000,63.87,62.13,16.74
9384000,73.71,66.04,18.91
9386000,67.28,62.94,17.19
9388000,74.77,60.89,16.05
9390000,74.05,62.29,16.83
9392000,68.96,63.48,17.49
9394000,70.96,61.25,16.25
9396000,62.91,63.37,17.43
9398000,74.51,65.71,18.73
9400000,60.84,66.43,19.13
9402000,58.56,64.9,18.28
9404000,65.56,59.65,15.36
9406000,61.8,66.97,19.43
9408000,66.55,64.81,18.23
9410000,68.88,65.68,18.71
9412000,70.92,66.38,19.1
9414000,73.09,60.03,15.57
9416000,57.37,59.99,15.55
9418000,60.17,65.07,18.37
9420000,63.46,64.06,17.81
9422000,55.48,64.63,18.13
9424000,74.36,66.15,18.97
9426000,67.11,64.81,18.23
9428000,64.61,65.95,18.86
9430000,57.64,67.75,19.86
9432000,58.79,61.2,16.22
9434000,56.9,60.85,16.03
9436000,63.49,64.47,18.04
9438000,70.08,65.19,18.44
9440000,59.49,61.48,16.38
9442000,70.54,65.98,18.88
9444000,63.69,61.54,16.41
9446000,65.25,60.6,15.89
9448000,59.65,64.24,17.91
9450000,63.46,66.51,19.17
9452000,59.08,66.74,19.3
9454000,64.63,67.1,19.5
9456000,69.97,64.45,18.03
9458000,64.49,63.1,17.28
9460000,63.77,60.17,15.65
9462000,71.75,59.74,15.41
9464000,62.61,59.04,15.02
9466000,58.18,65.7,18.72
9468000,63.07,65.03,18.35
9470000,60.65,67.51,19.73
9472000,72.91,59.36,15.2
9474000,55.01,61.38,16.32
9476000,66.58,67.41,19.67
9478000,73.89,60.35,15.75
9480000,60.68,66.47,19.15
9482000,71.55,66.31,19.06
9484000,68.46,62.83,17.13
9486000,62.18,61.52,16.4
9488000,68.13,63.84,17.69
9490000,67.11,59.14,15.08
9492000,62.95,59.14,15.08
9494000,55.03,65.16,18.42
9496000,55.63,63.97,17.76
9498000,73.15,64.38,17.99
9500000,67.37,65.05,18.36
9502000,70.04,61.02,16.12
9504000,62.2,67.44,19.69
9506000,63.76,64.49,18.05
9508000,65.77,64.74,18.19
9510000,67.55,60.26,15.7
9512000,61.26,66.92,19.4
9514000,69.92,65.34,18.52
9516000,67.84,64.87,18.26
9518000,61.38,67.71,19.84
9520000,56.62,66.11,18.95
9522000,59.53,60.64,15.91
9524000,63.17,66.54,19.19
9526000,63.37,65.35,18.53
9528000,71.08,61.99,16.66
9530000,68.62,66.63,19.24
9532000,66.46,67.26,19.59
9534000,69.37,59.45,15.25
9536000,68.15,67.96,19.98
9538000,59.75,61.48,16.38
9540000,56.7,60.31,15.73
9542000,65.82,64.89,18.27
9544000,70.68,60.15,15.64
9546000,66.23,62.04,16.69
9548000,67.39,66.94,19.41
9550000,74.27,63.64,17.58
9552000,68.91,67.82,19.9
9554000,55.47,59.47,15.26
9556000,66.12,65.05,18.36
9558000,67.37,66.94,19.41
9560000,60.55,59.56,15.31
9562000,72.24,65.08,18.38
9564000,63.63,66.4,19.11
9566000,62.41,62.04,16.69
9568000,71.91,67.82,19.9
9570000,65.3,65.91,18.84
9572000,73.72,59.77,15.43
9574000,68.99,65.05,18.36
9576000,72.91,64.42,18.01
9578000,73.68,62.38,16.88
9580000,70.86,63.25,17.36
9582000,74.9,60.85,16.03
9584000,66.43,67.86,19.92
9586000,56.26,64.27,17.93
9588000,71.17,65.93,18.85
9590000,57.48,62.35,16.86
9592000,69.03,62.38,16.88
9594000,69.27,64.6,18.11
9596000,67.76,66.97,19.43
9598000,74.19,67.15,19.53
9600000,66.83,61.99,16.66
9602000,59.96,63.48,17.49
9604000,57.71,64.89,18.27
9606000,64.17,66.49,19.16
9608000,69.71,67.66,19.81
9610000,67.08,63.75,17.64
9612000,60.77,64.42,18.01
9614000,64.78,64.99,18.33
9616000,61.64,67.33,19.63
9618000,56.84,65.77,18.76
9620000,65.1,63.64,17.58
9622000,56.79,59.59,15.33
9624000,69.4,59.95,15.53
9626000,57.97,66.96,19.42
9628000,70.2,67.39,19.66
9630000,63.32,60.84,16.02
9632000,60.23,64.96,18.31
9634000,64.74,63.25,17.36
9636000,62.95,61.29,16.27
9638000,70.14,67.53,19.74
9640000,63.87,64.74,18.19
9642000,70.41,59.54,15.3
9644000,59.04,60.21,15.67
9646000,70.24,60.91,16.06
9648000,58.53,66.79,19.33
9650000,68.25,67.6,19.78
9652000,66.74,67.33,19.63
9654000,71.09,64.89,18.27
9656000,57.44,67.3,19.61
9658000,58.05,64.92,18.29
9660000,59.19,67.82,19.9
9662000,61.51,64.42,18.01
9664000,72.11,62.17,16.76
9666000,70.21,62.47,16.93
9668000,65.77,61.99,16.66
9670000,57.47,59.47,15.26
9672000,61.41,59.45,15.25
9674000,60.95,66.38,19.1
9676000,58.4,59.4,15.22
9678000,70.36,66.0,18.89
9680000,64.73,60.44,15.8
9682000,62.77,62.42,16.9
9684000,68.89,66.25,19.03
9686000,69.22,64.87,18.26
9688000,66.54,65.05,18.36
9690000,60.17,59.45,15.25
9692000,64.82,59.77,15.43
9694000,55.08,63.99,17.77
9696000,67.34,64.24,17.91
9698000,59.0,64.8,18.22
9700000,65.67,62.71,17.06
9702000,73.76,63.99,17.77
9704000,70.45,59.56,15.31
9706000,69.31,67.3,19.61
9708000,68.95,59.36,15.2
9710000,65.55,65.64,18.69
9712000,60.86,67.46,19.7
9714000,66.21,62.98,17.21
9716000,68.78,65.12,18.4
9718000,71.09,63.12,17.29
9720000,55.89,66.16,18.98
9722000,55.97,65.32,18.51
9724000,72.17,63.77,17.65
9726000,67.68,65.91,18.84
9728000,59.93,62.8,17.11
9730000,60.42,59.36,15.2
9732000,71.03,59.16,15.09
9734000,57.48,64.6,18.11
9736000,57.41,66.83,19.35
9738000,70.72,63.73,17.63
9740000,70.5,60.33,15.74
9742000,65.27,67.66,19.81
9744000,67.6,64.38,17.99
9746000,57.22,63.3,17.39
9748000,71.61,63.5,17.5
9750000,66.76,67.59,19.77
9752000,62.65,67.98,19.99
9754000,58.69,62.64,17.02
9756000,74.54,61.12,16.18
9758000,72.68,63.39,17.44
9760000,62.29,60.58,15.88
9762000,69.94,61.54,16.41
9764000,58.17,59.4,15.22
9766000,73.6,62.51,16.95
9768000,55.66,59.09,15.05
9770000,66.93,60.93,16.07
9772000,67.75,65.37,18.54
9774000,56.55,59.52,15.29
9776000,62.64,66.36,19.09
9778000,74.81,62.82,17.12
9780000,55.58,63.0,17.22
9782000,66.47,66.47,19.15
9784000,56.24,63.72,17.62
9786000,66.59,67.32,19.62
9788000,71.97,60.76,15.98
9790000,66.14,63.25,17.36
9792000,59.31,63.36,17.42
9794000,72.03,61.79,16.55
9796000,69.28,59.47,15.26
9798000,73.19,63.28,17.38
9800000,72.35,62.28,16.82
9802000,69.6,62.29,16.83
9804000,72.44,67.05,19.47
9806000,71.61,60.33,15.74
9808000,61.39,62.82,17.12
9810000,58.57,61.09,16.16
9812000,74.15,67.32,19.62
9814000,62.37,59.77,15.43
9816000,70.7,60.78,15.99
9818000,59.06,59.63,15.35
9820000,71.86,63.07,17.26
9822000,65.81,66.27,19.04
9824000,55.02,60.6,15.89
9826000,72.68,67.89,19.94
9828000,60.45,65.17,18.43
9830000,60.46,59.11,15.06
9832000,65.89,59.18,15.1
9834000,72.7,67.89,19.94
9836000,69.07,66.22,19.01
9838000,71.96,65.32,18.51
9840000,61.76,66.72,19.29
9842000,56.24,60.85,16.03
9844000,74.01,65.55,18.64
9846000,67.9,59.74,15.41
9848000,69.65,59.5,15.28
9850000,60.6,64.62,18.12
9852000,66.58,67.51,19.73
9854000,59.87,62.92,17.18
9856000,63.57,59.65,15.36
9858000,71.71,66.43,19.13
9860000,60.52,63.03,17.24
9862000,69.47,62.33,16.85
9864000,71.97,63.86,17.7
9866000,64.98,60.53,15.85
9868000,66.87,64.2,17.89
9870000,72.0,64.49,18.05
9872000,55.11,65.41,18.56
9874000,70.0,60.04,15.58
9876000,61.93,67.26,19.59
9878000,74.13,59.85,15.47
9880000,65.96,63.9,17.72
9882000,64.99,61.84,16.58
9884000,61.3,59.67,15.37
9886000,58.96,64.72,18.18
9888000,67.2,67.96,19.98
9890000,57.35,59.9,15.5
9892000,56.34,64.94,18.3
9894000,65.51,66.2,19.0
9896000,69.03,64.99,18.33
9898000,57.13,66.34,19.08
9900000,68.22,61.03,16.13
9902000,62.63,61.09,16.16
9904000,70.73,67.51,19.73
9906000,56.83,59.34,15.19
9908000,57.86,67.53,19.74
9910000,61.0,67.03,19.46
9912000,61.78,65.5,18.61
9914000,67.14,63.88,17.71
9916000,56.15,61.86,16.59
9918000,63.61,63.21,17.34
9920000,58.8,61.34,16.3
9922000,61.69,67.93,19.96
9924000,73.95,65.82,18.79
9926000,64.29,59.95,15.53
9928000,70.08,60.17,15.65
9930000,73.31,66.06,18.92
9932000,71.82,59.49,15.27
9934000,62.48,63.55,17.53
9936000,73.18,67.48,19.71
9938000,55.38,59.76,15.42
9940000,61.37,60.44,15.8
9942000,57.39,60.94,16.08
9944000,58.68,59.85,15.47
9946000,65.9,60.15,15.64
9948000,64.78,66.76,19.31
9950000,55.06,65.03,18.35
9952000,68.36,60.87,16.04
9954000,69.95,59.25,15.14
9956000,60.45,67.75,19.86
9958000,64.67,62.26,16.81
9960000,55.59,61.29,16.27
9962000,57.23,64.22,17.9
9964000,64.96,62.82,17.12
9966000,61.75,66.42,19.12
9968000,64.46,63.91,17.73
9970000,74.61,67.26,19.59
9972000,58.33,59.56,15.31
9974000,73.77,65.05,18.36
9976000,64.61,61.32,16.29
9978000,68.06,59.5,15.28
9980000,67.08,62.53,16.96
9982000,72.38,61.65,16.47
9984000,62.97,66.74,19.3
9986000,64.89,67.98,19.99
9988000,60.34,66.42,19.12
9990000,70.64,65.46,18.59
9992000,55.61,65.12,18.4
9994000,69.16,63.16,17.31
9996000,74.47,62.56,16.98
9998000,58.52,64.81,18.23
10000000,73.06,64.65,18.14
10002000,63.25,67.69,19.83
10004000,55.08,66.02,18.9
10006000,74.08,61.21,16.23
10008000,55.21,63.3,17.39
10010000,68.42,66.09,18.94
10012000,64.43,64.09,17.83
10014000,70.16,67.77,19.87
10016000,67.75,67.23,19.57
10018000,65.1,60.12,15.62
10020000,59.61,62.31,16.84
10022000,63.69,61.75,16.53
10024000,60.22,63.59,17.55
10026000,56.57,59.31,15.17
10028000,55.13,61.43,16.35
10030000,56.53,59.36,15.2
10032000,62.72,59.74,15.41
10034000,64.25,63.64,17.58
10036000,67.56,60.75,15.97
10038000,67.25,64.98,18.32
10040000,62.11,62.51,16.95
10042000,57.69,66.92,19.4
10044000,63.14,65.8,18.78
10046000,67.15,59.49,15.27
10048000,67.19,64.15,17.86
10050000,70.98,61.25,16.25
10052000,70.57,65.21,18.45
10054000,58.06,65.64,18.69
10056000,66.28,60.13,15.63
10058000,55.09,67.91,19.95
10060000,62.92,66.45,19.14
10062000,56.55,66.56,19.2
10064000,57.9,67.39,19.66
10066000,65.76,60.26,15.7
10068000,61.62,61.34,16.3
10070000,60.4,60.33,15.74
10072000,58.38,59.41,15.23
10074000,62.9,62.11,16.73
10076000,65.68,65.97,18.87
10078000,74.94,62.62,17.01
10080000,62.91,59.47,15.26
10082000,73.89,64.35,17.97
10084000,62.48,60.28,15.71
10086000,74.88,59.04,15.02
10088000,57.12,60.51,15.84
10090000,71.19,59.9,15.5
10092000,62.91,62.19,16.77
10094000,72.83,62.65,17.03
10096000,74.49,60.85,16.03
10098000,60.42,63.64,17.58
10100000,74.73,67.86,19.92
10102000,58.07,67.95,19.97
10104000,61.56,61.86,16.59
10106000,74.23,60.35,15.75
10108000,72.35,60.84,16.02
10110000,64.23,60.3,15.72
10112000,57.2,65.86,18.81
10114000,74.35,67.6,19.78
10116000,57.67,61.74,16.52
10118000,65.25,60.06,15.59
10120000,69.72,61.93,16.63
10122000,56.37,63.95,17.75
10124000,67.14,61.25,16.25
10126000,58.75,61.41,16.34
10128000,74.69,65.37,18.54
10130000,59.65,65.89,18.83
10132000,73.93,63.57,17.54
10134000,63.04,61.86,16.59
10136000,59.46,62.73,17.07
10138000,56.48,67.82,19.9
10140000,67.05,67.77,19.87
10142000,63.34,60.89,16.05
10144000,57.28,67.01,19.45
10146000,57.26,61.43,16.35
10148000,73.42,60.48,15.82
10150000,72.77,59.04,15.02
10152000,74.13,63.81,17.67
10154000,63.72,63.16,17.31
10156000,56.42,63.43,17.46
10158000,62.2,62.8,17.11
10160000,71.83,62.73,17.07
10162000,56.38,61.0,16.11
10164000,74.96,66.47,19.15
10166000,63.48,64.4,18.0
10168000,68.93,59.77,15.43
10170000,55.89,67.86,19.92
10172000,69.29,63.01,17.23
10174000,65.97,66.38,19.1
10176000,56.01,66.07,18.93
10178000,63.24,63.36,17.42
10180000,69.69,62.82,17.12
10182000,70.72,66.78,19.32
10184000,62.16,62.19,16.77
10186000,65.47,59.94,15.52
10188000,70.99,59.65,15.36
10190000,68.12,61.84,16.58
10192000,70.84,62.64,17.02
10194000,74.68,63.05,17.25
10196000,65.07,66.18,18.99
10198000,65.66,61.93,16.63
10200000,64.74,67.62,19.79
10202000,67.63,62.67,17.04
10204000,71.43,62.17,16.76
10206000,56.49,63.05,17.25
10208000,65.84,66.79,19.33
10210000,66.95,66.31,19.06
10212000,65.98,60.15,15.64
10214000,70.55,59.76,15.42
10216000,67.29,62.85,17.14
10218000,69.75,61.03,16.13
10220000,62.34,62.82,17.12
10222000,66.3,61.63,16.46
10224000,74.26,64.04,17.8
10226000,60.66,65.64,18.69
10228000,56.54,64.36,17.98
10230000,71.97,62.11,16.73
10232000,63.0,65.77,18.76
10234000,64.22,66.24,19.02
10236000,62.35,65.62,18.68
10238000,66.84,59.85,15.47
10240000,62.26,63.46,17.48
10242000,60.25,65.97,18.87
10244000,74.04,65.57,18.65
10246000,65.7,61.74,16.52
10248000,58.27,60.17,15.65
10250000,65.41,67.1,19.5
10252000,60.72,65.75,18.75
10254000,73.27,64.99,18.33
10256000,60.27,62.67,17.04
10258000,69.4,64.49,18.05
10260000,71.09,61.25,16.25
10262000,57.67,64.54,18.08
10264000,69.22,66.4,19.11
10266000,56.18,62.22,16.79
10268000,55.21,63.3,17.39
10270000,72.88,61.48,16.38
10272000,74.26,61.48,16.38
10274000,66.1,67.69,19.83
10276000,60.9,64.26,17.92
10278000,60.25,63.0,17.22
10280000,64.37,59.5,15.28
10282000,73.45,67.42,19.68
10284000,69.42,59.88,15.49
10286000,67.13,62.62,17.01
10288000,66.18,61.36,16.31
10290000,67.47,59.63,15.35
10292000,74.73,63.23,17.35
10294000,69.78,60.12,15.62
10296000,55.97,63.95,17.75
10298000,55.2,60.03,15.57
10300000,68.35,59.54,15.3
10302000,58.7,63.59,17.55
10304000,68.77,60.04,15.58
10306000,65.93,65.61,18.67
10308000,63.08,65.16,18.42
10310000,59.43,67.14,19.52
10312000,62.1,63.82,17.68
10314000,61.25,61.84,16.58
10316000,56.14,65.43,18.57
10318000,72.61,67.77,19.87
10320000,58.16,60.03,15.57
10322000,66.57,59.88,15.49
10324000,62.74,60.8,16.0
10326000,57.56,63.09,17.27
10328000,57.9,61.99,16.66
10330000,56.38,64.89,18.27
10332000,62.2,60.12,15.62
10334000,69.28,66.29,19.05
10336000,69.03,65.86,18.81
10338000,61.33,67.17,19.54
10340000,61.04,60.01,15.56
10342000,71.53,67.53,19.74
10344000,57.47,60.89,16.05
10346000,68.24,60.71,15.95
10348000,70.91,60.57,15.87
10350000,59.51,66.85,19.36
10352000,59.75,66.96,19.42
10354000,63.77,60.13,15.63
10356000,69.52,65.88,18.82
10358000,55.44,61.34,16.3
10360000,69.35,65.35,18.53
10362000,63.03,60.96,16.09
10364000,73.7,59.52,15.29
10366000,70.18,61.95,16.64
10368000,59.72,64.78,18.21
10370000,64.52,65.19,18.44
10372000,62.96,59.54,15.3
10374000,59.42,65.97,18.87
10376000,59.24,62.62,17.01
10378000,57.59,64.74,18.19
10380000,57.29,63.16,17.31
10382000,72.89,64.06,17.81
10384000,63.76,60.49,15.83
10386000,56.31,65.64,18.69
10388000,67.07,60.73,15.96
10390000,70.0,67.12,19.51
10392000,55.31,63.43,17.46
10394000,55.06,60.24,15.69
10396000,73.58,59.49,15.27
10398000,66.3,59.65,15.36
10400000,57.97,64.69,18.16
10402000,72.22,60.03,15.57
10404000,67.12,64.29,17.94
10406000,62.37,60.08,15.6
10408000,66.81,65.84,18.8
10410000,67.68,60.8,16.0
10412000,55.16,63.84,17.69
10414000,66.75,67.14,19.52
10416000,67.71,61.3,16.28
10418000,61.13,66.29,19.05
10420000,62.67,61.11,16.17
10422000,71.26,59.45,15.25
10424000,74.81,65.25,18.47
10426000,68.42,67.89,19.94
10428000,55.92,59.72,15.4
10430000,67.09,65.73,18.74
10432000,61.99,63.81,17.67
10434000,68.49,67.5,19.72
10436000,68.98,61.41,16.34
10438000,71.32,67.14,19.52
10440000,55.61,62.38,16.88
10442000,72.51,66.69,19.27
10444000,62.62,65.26,18.48
10446000,74.7,66.49,19.16
10448000,65.6,61.16,16.2
10450000,64.91,67.37,19.65
10452000,56.23,65.91,18.84
10454000,65.27,67.53,19.74
10456000,59.12,59.34,15.19
10458000,58.16,61.81,16.56
10460000,73.78,65.59,18.66
10462000,73.26,59.61,15.34
10464000,56.68,64.9,18.28
10466000,60.92,67.15,19.53
10468000,61.82,64.72,18.18
10470000,68.58,66.18,18.99
10472000,71.44,61.77,16.54
10474000,72.51,61.61,16.45
10476000,74.8,61.0,16.11
10478000,66.71,63.19,17.33
10480000,70.26,67.64,19.8
10482000,62.38,60.21,15.67
10484000,61.49,64.62,18.12
10486000,56.04,63.1,17.28
10488000,56.55,67.03,19.46
10490000,65.52,61.72,16.51
10492000,57.04,61.75,16.53
10494000,64.96,63.52,17.51
10496000,73.64,59.0,15.0
10498000,69.8,62.76,17.09
10500000,60.77,63.7,17.61
10502000,74.87,66.4,19.11
10504000,65.06,67.53,19.74
10506000,67.75,67.03,19.46
10508000,55.78,66.83,19.35
10510000,60.04,65.75,18.75
10512000,68.21,60.57,15.87
10514000,74.29,63.28,17.38
10516000,73.88,65.01,18.34
10518000,60.16,64.92,18.29
10520000,61.35,61.0,16.11
10522000,74.84,62.26,16.81
